wafer_layout,component_sk,ucs_die_x,ucs_die_y,ucs_flash_x,ucs_flash_y,ucs_die_in_flash_x,ucs_die_in_flash_y,ucs_die_origin_x,ucs_die_origin_y,ucs_flash_wafer_layout_sk,ucs_die_wafer_layout_sk,metrology17_site,sort_die_x,sort_die_y,sort_test_flag,wet_flash_x,wet_flash_y
product,90001838,3,26,1,5,0,1,14426.44,150987.31,90172538,96394789,,22,-2,P,9,10
product,90001838,3,27,1,5,0,2,14426.44,157546.77,90172538,96394790,,22,-3,P,9,10
product,90001838,3,28,1,5,0,3,14426.44,164106.23,90172538,96394791,,22,-4,P,9,10
product,90001838,3,29,1,5,0,4,14426.44,170665.69,90172538,96394792,,22,-5,P,9,10
product,90001838,4,-20,1,-4,1,0,21697.4,-150747.85,90172529,96394658,,23,44,P,9,1
product,90001838,4,-19,1,-4,1,1,21697.4,-144188.39,90172529,96394659,,23,43,T,9,1
product,90001838,4,-18,1,-4,1,2,21697.4,-137628.93,90172529,96394660,,23,42,T,9,1
product,90001838,4,-17,1,-4,1,3,21697.4,-131069.47,90172529,96394661,,23,41,T,9,1
product,90001838,4,-16,1,-4,1,4,21697.4,-124510.01,90172529,96394662,,23,40,T,9,1
product,90001838,4,-15,1,-3,1,0,21697.4,-117950.55,90172530,96394673,,23,39,T,9,2
product,90001838,4,-14,1,-3,1,1,21697.4,-111391.09,90172530,96394674,,23,38,T,9,2
product,90001838,4,-13,1,-3,1,2,21697.4,-104831.63,90172530,96394675,,23,37,T,9,2
product,90001838,4,-12,1,-3,1,3,21697.4,-98272.17,90172530,96394676,,23,36,T,9,2
product,90001838,4,-11,1,-3,1,4,21697.4,-91712.71,90172530,96394677,,23,35,T,9,2
product,90001838,4,-10,1,-2,1,0,21697.4,-85153.25,90172531,96394688,5,23,34,T,9,3
product,90001838,4,-9,1,-2,1,1,21697.4,-78593.79,90172531,96394689,5,23,33,T,9,3
product,90001838,4,-8,1,-2,1,2,21697.4,-72034.33,90172531,96394690,5,23,32,T,9,3
product,90001838,4,-7,1,-2,1,3,21697.4,-65474.87,90172531,96394691,5,23,31,T,9,3
product,90001838,4,-6,1,-2,1,4,21697.4,-58915.41,90172531,96394692,5,23,30,T,9,3
product,90001838,4,-5,1,-1,1,0,21697.4,-52355.95,90172532,96394703,,23,29,T,9,4
product,90001838,4,-4,1,-1,1,1,21697.4,-45796.49,90172532,96394704,,23,28,T,9,4
product,90001838,4,-3,1,-1,1,2,21697.4,-39237.03,90172532,96394705,,23,27,T,9,4
product,90001838,4,-2,1,-1,1,3,21697.4,-32677.57,90172532,96394706,,23,26,T,9,4
product,90001838,4,-1,1,-1,1,4,21697.4,-26118.11,90172532,96394707,,23,25,T,9,4
product,90001838,4,0,1,0,1,0,21697.4,-19558.65,90172533,96394718,,23,24,T,9,5
product,90001838,4,1,1,0,1,1,21697.4,-12999.19,90172533,96394719,,23,23,T,9,5
product,90001838,4,2,1,0,1,2,21697.4,-6439.73,90172533,96394720,,23,22,T,9,5
product,90001838,4,3,1,0,1,3,21697.4,119.73,90172533,96394721,,23,21,T,9,5
product,90001838,4,4,1,0,1,4,21697.4,6679.19,90172533,96394722,,23,20,T,9,5
product,90001838,4,5,1,1,1,0,21697.4,13238.65,90172534,96394733,,23,19,T,9,6
product,90001838,4,6,1,1,1,1,21697.4,19798.11,90172534,96394734,,23,18,T,9,6
product,90001838,4,7,1,1,1,2,21697.4,26357.57,90172534,96394735,,23,17,T,9,6
product,90001838,4,8,1,1,1,3,21697.4,32917.03,90172534,96394736,,23,16,T,9,6
product,90001838,4,9,1,1,1,4,21697.4,39476.49,90172534,96394737,,23,15,T,9,6
product,90001838,4,10,1,2,1,0,21697.4,46035.95,90172535,96394748,,23,14,T,9,7
product,90001838,4,11,1,2,1,1,21697.4,52595.41,90172535,96394749,,23,13,T,9,7
product,90001838,4,12,1,2,1,2,21697.4,59154.87,90172535,96394750,,23,12,T,9,7
product,90001838,4,13,1,2,1,3,21697.4,65714.33,90172535,96394751,,23,11,T,9,7
product,90001838,4,14,1,2,1,4,21697.4,72273.79,90172535,96394752,,23,10,T,9,7
product,90001838,4,15,1,3,1,0,21697.4,78833.25,90172536,96394763,,23,9,T,9,8
product,90001838,4,16,1,3,1,1,21697.4,85392.71,90172536,96394764,,23,8,T,9,8
product,90001838,4,17,1,3,1,2,21697.4,91952.17,90172536,96394765,,23,7,T,9,8
product,90001838,4,18,1,3,1,3,21697.4,98511.63,90172536,96394766,,23,6,T,9,8
product,90001838,4,19,1,3,1,4,21697.4,105071.09,90172536,96394767,,23,5,T,9,8
product,90001838,4,20,1,4,1,0,21697.4,111630.55,90172537,96394778,,23,4,T,9,9
product,90001838,4,21,1,4,1,1,21697.4,118190.01,90172537,96394779,,23,3,T,9,9
product,90001838,4,22,1,4,1,2,21697.4,124749.47,90172537,96394780,,23,2,T,9,9
product,90001838,4,23,1,4,1,3,21697.4,131308.93,90172537,96394781,,23,1,T,9,9
product,90001838,4,24,1,4,1,4,21697.4,137868.39,90172537,96394782,,23,0,P,9,9
product,90001838,4,25,1,5,1,0,21697.4,144427.85,90172538,96394793,,23,-1,P,9,10
product,90001838,4,26,1,5,1,1,21697.4,150987.31,90172538,96394794,,23,-2,P,9,10
product,90001838,4,27,1,5,1,2,21697.4,157546.77,90172538,96394795,,23,-3,P,9,10
product,90001838,4,28,1,5,1,3,21697.4,164106.23,90172538,96394796,,23,-4,P,9,10
product,90001838,4,29,1,5,1,4,21697.4,170665.69,90172538,96394797,,23,-5,P,9,10
product,90001838,5,-20,1,-4,2,0,28968.36,-150747.85,90172529,96394663,,24,44,P,9,1
product,90001838,5,-19,1,-4,2,1,28968.36,-144188.39,90172529,96394664,,24,43,P,9,1
product,90001838,5,-18,1,-4,2,2,28968.36,-137628.93,90172529,96394665,,24,42,T,9,1
product,90001838,5,-17,1,-4,2,3,28968.36,-131069.47,90172529,96394666,,24,41,T,9,1
product,90001838,5,-16,1,-4,2,4,28968.36,-124510.01,90172529,96394667,,24,40,T,9,1
product,90001838,5,-15,1,-3,2,0,28968.36,-117950.55,90172530,96394678,,24,39,T,9,2
product,90001838,5,-14,1,-3,2,1,28968.36,-111391.09,90172530,96394679,,24,38,T,9,2
product,90001838,5,-13,1,-3,2,2,28968.36,-104831.63,90172530,96394680,,24,37,T,9,2
product,90001838,5,-12,1,-3,2,3,28968.36,-98272.17,90172530,96394681,,24,36,T,9,2
product,90001838,5,-11,1,-3,2,4,28968.36,-91712.71,90172530,96394682,,24,35,T,9,2
product,90001838,5,-10,1,-2,2,0,28968.36,-85153.25,90172531,96394693,5,24,34,T,9,3
product,90001838,5,-9,1,-2,2,1,28968.36,-78593.79,90172531,96394694,5,24,33,T,9,3
product,90001838,5,-8,1,-2,2,2,28968.36,-72034.33,90172531,96394695,5,24,32,T,9,3
product,90001838,5,-7,1,-2,2,3,28968.36,-65474.87,90172531,96394696,5,24,31,T,9,3
product,90001838,5,-6,1,-2,2,4,28968.36,-58915.41,90172531,96394697,5,24,30,T,9,3
product,90001838,5,-5,1,-1,2,0,28968.36,-52355.95,90172532,96394708,,24,29,T,9,4
product,90001838,5,-4,1,-1,2,1,28968.36,-45796.49,90172532,96394709,,24,28,T,9,4
product,90001838,5,-3,1,-1,2,2,28968.36,-39237.03,90172532,96394710,,24,27,T,9,4
product,90001838,5,-2,1,-1,2,3,28968.36,-32677.57,90172532,96394711,,24,26,T,9,4
product,90001838,5,-1,1,-1,2,4,28968.36,-26118.11,90172532,96394712,,24,25,T,9,4
product,90001838,5,0,1,0,2,0,28968.36,-19558.65,90172533,96394723,,24,24,T,9,5
product,90001838,5,1,1,0,2,1,28968.36,-12999.19,90172533,96394724,,24,23,T,9,5
product,90001838,5,2,1,0,2,2,28968.36,-6439.73,90172533,96394725,,24,22,T,9,5
product,90001838,5,3,1,0,2,3,28968.36,119.73,90172533,96394726,,24,21,T,9,5
product,90001838,5,4,1,0,2,4,28968.36,6679.19,90172533,96394727,,24,20,T,9,5
product,90001838,5,5,1,1,2,0,28968.36,13238.65,90172534,96394738,,24,19,T,9,6
product,90001838,5,6,1,1,2,1,28968.36,19798.11,90172534,96394739,,24,18,T,9,6
product,90001838,5,7,1,1,2,2,28968.36,26357.57,90172534,96394740,,24,17,T,9,6
product,90001838,5,8,1,1,2,3,28968.36,32917.03,90172534,96394741,,24,16,T,9,6
product,90001838,5,9,1,1,2,4,28968.36,39476.49,90172534,96394742,,24,15,T,9,6
product,90001838,5,10,1,2,2,0,28968.36,46035.95,90172535,96394753,,24,14,T,9,7
product,90001838,5,11,1,2,2,1,28968.36,52595.41,90172535,96394754,,24,13,T,9,7
product,90001838,5,12,1,2,2,2,28968.36,59154.87,90172535,96394755,,24,12,T,9,7
product,90001838,5,13,1,2,2,3,28968.36,65714.33,90172535,96394756,,24,11,T,9,7
product,90001838,5,14,1,2,2,4,28968.36,72273.79,90172535,96394757,,24,10,T,9,7
product,90001838,5,15,1,3,2,0,28968.36,78833.25,90172536,96394768,,24,9,T,9,8
product,90001838,5,16,1,3,2,1,28968.36,85392.71,90172536,96394769,,24,8,T,9,8
product,90001838,5,17,1,3,2,2,28968.36,91952.17,90172536,96394770,,24,7,T,9,8
product,90001838,5,18,1,3,2,3,28968.36,98511.63,90172536,96394771,,24,6,T,9,8
product,90001838,5,19,1,3,2,4,28968.36,105071.09,90172536,96394772,,24,5,T,9,8
product,90001838,5,20,1,4,2,0,28968.36,111630.55,90172537,96394783,,24,4,T,9,9
product,90001838,5,21,1,4,2,1,28968.36,118190.01,90172537,96394784,,24,3,T,9,9
product,90001838,5,22,1,4,2,2,28968.36,124749.47,90172537,96394785,,24,2,T,9,9
product,90001838,5,23,1,4,2,3,28968.36,131308.93,90172537,96394786,,24,1,T,9,9
product,90001838,5,24,1,4,2,4,28968.36,137868.39,90172537,96394787,,24,0,P,9,9
product,90001838,5,25,1,5,2,0,28968.36,144427.85,90172538,96394798,,24,-1,P,9,10
product,90001838,5,26,1,5,2,1,28968.36,150987.31,90172538,96394799,,24,-2,P,9,10
product,90001838,5,27,1,5,2,2,28968.36,157546.77,90172538,96394800,,24,-3,P,9,10
product,90001838,5,28,1,5,2,3,28968.36,164106.23,90172538,96394801,,24,-4,P,9,10
product,90001838,5,29,1,5,2,4,28968.36,170665.69,90172538,96394802,,24,-5,P,9,10
product,90001838,6,-20,2,-4,0,0,36239.32,-150747.85,90172539,96394803,,25,44,P,10,1
product,90001838,6,-19,2,-4,0,1,36239.32,-144188.39,90172539,96394804,,25,43,P,10,1
product,90001838,6,-18,2,-4,0,2,36239.32,-137628.93,90172539,96394805,,25,42,T,10,1
product,90001838,6,-17,2,-4,0,3,36239.32,-131069.47,90172539,96394806,,25,41,T,10,1
product,90001838,6,-16,2,-4,0,4,36239.32,-124510.01,90172539,96394807,,25,40,T,10,1
product,90001838,6,-15,2,-3,0,0,36239.32,-117950.55,90172540,96394818,,25,39,T,10,2
product,90001838,6,-14,2,-3,0,1,36239.32,-111391.09,90172540,96394819,,25,38,T,10,2
product,90001838,6,-13,2,-3,0,2,36239.32,-104831.63,90172540,96394820,,25,37,T,10,2
product,90001838,6,-12,2,-3,0,3,36239.32,-98272.17,90172540,96394821,,25,36,T,10,2
product,90001838,6,-11,2,-3,0,4,36239.32,-91712.71,90172540,96394822,,25,35,T,10,2
product,90001838,6,-10,2,-2,0,0,36239.32,-85153.25,90172541,96394833,,25,34,T,10,3
product,90001838,6,-9,2,-2,0,1,36239.32,-78593.79,90172541,96394834,,25,33,T,10,3
product,90001838,6,-8,2,-2,0,2,36239.32,-72034.33,90172541,96394835,,25,32,T,10,3
product,90001838,6,-7,2,-2,0,3,36239.32,-65474.87,90172541,96394836,,25,31,T,10,3
product,90001838,6,-6,2,-2,0,4,36239.32,-58915.41,90172541,96394837,,25,30,T,10,3
product,90001838,6,-5,2,-1,0,0,36239.32,-52355.95,90172542,96394848,,25,29,T,10,4
product,90001838,6,-4,2,-1,0,1,36239.32,-45796.49,90172542,96394849,,25,28,T,10,4
product,90001838,6,-3,2,-1,0,2,36239.32,-39237.03,90172542,96394850,,25,27,T,10,4
product,90001838,6,-2,2,-1,0,3,36239.32,-32677.57,90172542,96394851,,25,26,T,10,4
product,90001838,6,-1,2,-1,0,4,36239.32,-26118.11,90172542,96394852,,25,25,T,10,4
product,90001838,6,0,2,0,0,0,36239.32,-19558.65,90172543,96394863,,25,24,T,10,5
product,90001838,6,1,2,0,0,1,36239.32,-12999.19,90172543,96394864,,25,23,T,10,5
product,90001838,6,2,2,0,0,2,36239.32,-6439.73,90172543,96394865,,25,22,T,10,5
product,90001838,6,3,2,0,0,3,36239.32,119.73,90172543,96394866,,25,21,T,10,5
product,90001838,6,4,2,0,0,4,36239.32,6679.19,90172543,96394867,,25,20,T,10,5
product,90001838,6,5,2,1,0,0,36239.32,13238.65,90172544,96394878,3,25,19,T,10,6
product,90001838,6,6,2,1,0,1,36239.32,19798.11,90172544,96394879,3,25,18,T,10,6
product,90001838,6,7,2,1,0,2,36239.32,26357.57,90172544,96394880,3,25,17,T,10,6
product,90001838,6,8,2,1,0,3,36239.32,32917.03,90172544,96394881,3,25,16,T,10,6
product,90001838,6,9,2,1,0,4,36239.32,39476.49,90172544,96394882,3,25,15,T,10,6
product,90001838,6,10,2,2,0,0,36239.32,46035.95,90172545,96394893,,25,14,T,10,7
product,90001838,6,11,2,2,0,1,36239.32,52595.41,90172545,96394894,,25,13,T,10,7
product,90001838,6,12,2,2,0,2,36239.32,59154.87,90172545,96394895,,25,12,T,10,7
product,90001838,6,13,2,2,0,3,36239.32,65714.33,90172545,96394896,,25,11,T,10,7
product,90001838,6,14,2,2,0,4,36239.32,72273.79,90172545,96394897,,25,10,T,10,7
product,90001838,6,15,2,3,0,0,36239.32,78833.25,90172546,96394908,,25,9,T,10,8
product,90001838,6,16,2,3,0,1,36239.32,85392.71,90172546,96394909,,25,8,T,10,8
product,90001838,6,17,2,3,0,2,36239.32,91952.17,90172546,96394910,,25,7,T,10,8
product,90001838,6,18,2,3,0,3,36239.32,98511.63,90172546,96394911,,25,6,T,10,8
product,90001838,6,19,2,3,0,4,36239.32,105071.09,90172546,96394912,,25,5,T,10,8
product,90001838,6,20,2,4,0,0,36239.32,111630.55,90172547,96394923,17,25,4,T,10,9
product,90001838,6,21,2,4,0,1,36239.32,118190.01,90172547,96394924,17,25,3,T,10,9
product,90001838,6,22,2,4,0,2,36239.32,124749.47,90172547,96394925,17,25,2,T,10,9
product,90001838,6,23,2,4,0,3,36239.32,131308.93,90172547,96394926,17,25,1,T,10,9
product,90001838,6,24,2,4,0,4,36239.32,137868.39,90172547,96394927,17,25,0,P,10,9
product,90001838,7,-20,2,-4,1,0,43510.28,-150747.85,90172539,96394808,,26,44,P,10,1
product,90001838,7,-19,2,-4,1,1,43510.28,-144188.39,90172539,96394809,,26,43,P,10,1
product,90001838,7,-18,2,-4,1,2,43510.28,-137628.93,90172539,96394810,,26,42,T,10,1
product,90001838,7,-17,2,-4,1,3,43510.28,-131069.47,90172539,96394811,,26,41,T,10,1
product,90001838,7,-16,2,-4,1,4,43510.28,-124510.01,90172539,96394812,,26,40,T,10,1
product,90001838,7,-15,2,-3,1,0,43510.28,-117950.55,90172540,96394823,,26,39,T,10,2
product,90001838,7,-14,2,-3,1,1,43510.28,-111391.09,90172540,96394824,,26,38,T,10,2
product,90001838,7,-13,2,-3,1,2,43510.28,-104831.63,90172540,96394825,,26,37,T,10,2
product,90001838,7,-12,2,-3,1,3,43510.28,-98272.17,90172540,96394826,,26,36,T,10,2
product,90001838,7,-11,2,-3,1,4,43510.28,-91712.71,90172540,96394827,,26,35,T,10,2
product,90001838,7,-10,2,-2,1,0,43510.28,-85153.25,90172541,96394838,,26,34,T,10,3
product,90001838,7,-9,2,-2,1,1,43510.28,-78593.79,90172541,96394839,,26,33,T,10,3
product,90001838,7,-8,2,-2,1,2,43510.28,-72034.33,90172541,96394840,,26,32,T,10,3
product,90001838,7,-7,2,-2,1,3,43510.28,-65474.87,90172541,96394841,,26,31,T,10,3
product,90001838,7,-6,2,-2,1,4,43510.28,-58915.41,90172541,96394842,,26,30,T,10,3
product,90001838,7,-5,2,-1,1,0,43510.28,-52355.95,90172542,96394853,,26,29,T,10,4
product,90001838,7,-4,2,-1,1,1,43510.28,-45796.49,90172542,96394854,,26,28,T,10,4
product,90001838,7,-3,2,-1,1,2,43510.28,-39237.03,90172542,96394855,,26,27,T,10,4
product,90001838,7,-2,2,-1,1,3,43510.28,-32677.57,90172542,96394856,,26,26,T,10,4
product,90001838,7,-1,2,-1,1,4,43510.28,-26118.11,90172542,96394857,,26,25,T,10,4
product,90001838,7,0,2,0,1,0,43510.28,-19558.65,90172543,96394868,,26,24,T,10,5
product,90001838,7,1,2,0,1,1,43510.28,-12999.19,90172543,96394869,,26,23,T,10,5
product,90001838,7,2,2,0,1,2,43510.28,-6439.73,90172543,96394870,,26,22,T,10,5
product,90001838,7,3,2,0,1,3,43510.28,119.73,90172543,96394871,,26,21,T,10,5
product,90001838,7,4,2,0,1,4,43510.28,6679.19,90172543,96394872,,26,20,T,10,5
product,90001838,7,5,2,1,1,0,43510.28,13238.65,90172544,96394883,3,26,19,T,10,6
product,90001838,7,6,2,1,1,1,43510.28,19798.11,90172544,96394884,3,26,18,T,10,6
product,90001838,7,7,2,1,1,2,43510.28,26357.57,90172544,96394885,3,26,17,T,10,6
product,90001838,7,8,2,1,1,3,43510.28,32917.03,90172544,96394886,3,26,16,T,10,6
product,90001838,7,9,2,1,1,4,43510.28,39476.49,90172544,96394887,3,26,15,T,10,6
product,90001838,7,10,2,2,1,0,43510.28,46035.95,90172545,96394898,,26,14,T,10,7
product,90001838,7,11,2,2,1,1,43510.28,52595.41,90172545,96394899,,26,13,T,10,7
product,90001838,7,12,2,2,1,2,43510.28,59154.87,90172545,96394900,,26,12,T,10,7
product,90001838,7,13,2,2,1,3,43510.28,65714.33,90172545,96394901,,26,11,T,10,7
product,90001838,7,14,2,2,1,4,43510.28,72273.79,90172545,96394902,,26,10,T,10,7
product,90001838,7,15,2,3,1,0,43510.28,78833.25,90172546,96394913,,26,9,T,10,8
product,90001838,7,16,2,3,1,1,43510.28,85392.71,90172546,96394914,,26,8,T,10,8
product,90001838,7,17,2,3,1,2,43510.28,91952.17,90172546,96394915,,26,7,T,10,8
product,90001838,7,18,2,3,1,3,43510.28,98511.63,90172546,96394916,,26,6,T,10,8
product,90001838,7,19,2,3,1,4,43510.28,105071.09,90172546,96394917,,26,5,T,10,8
product,90001838,7,20,2,4,1,0,43510.28,111630.55,90172547,96394928,17,26,4,T,10,9
product,90001838,7,21,2,4,1,1,43510.28,118190.01,90172547,96394929,17,26,3,T,10,9
product,90001838,7,22,2,4,1,2,43510.28,124749.47,90172547,96394930,17,26,2,T,10,9
product,90001838,7,23,2,4,1,3,43510.28,131308.93,90172547,96394931,17,26,1,T,10,9
product,90001838,7,24,2,4,1,4,43510.28,137868.39,90172547,96394932,17,26,0,P,10,9
product,90001838,8,-20,2,-4,2,0,50781.24,-150747.85,90172539,96394813,,27,44,P,10,1
product,90001838,8,-19,2,-4,2,1,50781.24,-144188.39,90172539,96394814,,27,43,P,10,1
product,90001838,8,-18,2,-4,2,2,50781.24,-137628.93,90172539,96394815,,27,42,P,10,1
product,90001838,8,-17,2,-4,2,3,50781.24,-131069.47,90172539,96394816,,27,41,T,10,1
product,90001838,8,-16,2,-4,2,4,50781.24,-124510.01,90172539,96394817,,27,40,T,10,1
product,90001838,8,-15,2,-3,2,0,50781.24,-117950.55,90172540,96394828,,27,39,T,10,2
product,90001838,8,-14,2,-3,2,1,50781.24,-111391.09,90172540,96394829,,27,38,T,10,2
product,90001838,8,-13,2,-3,2,2,50781.24,-104831.63,90172540,96394830,,27,37,T,10,2
product,90001838,8,-12,2,-3,2,3,50781.24,-98272.17,90172540,96394831,,27,36,T,10,2
product,90001838,8,-11,2,-3,2,4,50781.24,-91712.71,90172540,96394832,,27,35,T,10,2
product,90001838,8,-10,2,-2,2,0,50781.24,-85153.25,90172541,96394843,,27,34,T,10,3
product,90001838,8,-9,2,-2,2,1,50781.24,-78593.79,90172541,96394844,,27,33,T,10,3
product,90001838,8,-8,2,-2,2,2,50781.24,-72034.33,90172541,96394845,,27,32,T,10,3
product,90001838,8,-7,2,-2,2,3,50781.24,-65474.87,90172541,96394846,,27,31,T,10,3
product,90001838,8,-6,2,-2,2,4,50781.24,-58915.41,90172541,96394847,,27,30,T,10,3
product,90001838,8,-5,2,-1,2,0,50781.24,-52355.95,90172542,96394858,,27,29,T,10,4
product,90001838,8,-4,2,-1,2,1,50781.24,-45796.49,90172542,96394859,,27,28,T,10,4
product,90001838,8,-3,2,-1,2,2,50781.24,-39237.03,90172542,96394860,,27,27,T,10,4
product,90001838,8,-2,2,-1,2,3,50781.24,-32677.57,90172542,96394861,,27,26,T,10,4
product,90001838,8,-1,2,-1,2,4,50781.24,-26118.11,90172542,96394862,,27,25,T,10,4
product,90001838,8,0,2,0,2,0,50781.24,-19558.65,90172543,96394873,,27,24,T,10,5
product,90001838,8,1,2,0,2,1,50781.24,-12999.19,90172543,96394874,,27,23,T,10,5
product,90001838,8,2,2,0,2,2,50781.24,-6439.73,90172543,96394875,,27,22,T,10,5
product,90001838,8,3,2,0,2,3,50781.24,119.73,90172543,96394876,,27,21,T,10,5
product,90001838,8,4,2,0,2,4,50781.24,6679.19,90172543,96394877,,27,20,T,10,5
product,90001838,8,5,2,1,2,0,50781.24,13238.65,90172544,96394888,3,27,19,T,10,6
product,90001838,8,6,2,1,2,1,50781.24,19798.11,90172544,96394889,3,27,18,T,10,6
product,90001838,8,7,2,1,2,2,50781.24,26357.57,90172544,96394890,3,27,17,T,10,6
product,90001838,8,8,2,1,2,3,50781.24,32917.03,90172544,96394891,3,27,16,T,10,6
product,90001838,8,9,2,1,2,4,50781.24,39476.49,90172544,96394892,3,27,15,T,10,6
product,90001838,8,10,2,2,2,0,50781.24,46035.95,90172545,96394903,,27,14,T,10,7
product,90001838,8,11,2,2,2,1,50781.24,52595.41,90172545,96394904,,27,13,T,10,7
product,90001838,8,12,2,2,2,2,50781.24,59154.87,90172545,96394905,,27,12,T,10,7
product,90001838,8,13,2,2,2,3,50781.24,65714.33,90172545,96394906,,27,11,T,10,7
product,90001838,8,14,2,2,2,4,50781.24,72273.79,90172545,96394907,,27,10,T,10,7
product,90001838,8,15,2,3,2,0,50781.24,78833.25,90172546,96394918,,27,9,T,10,8
product,90001838,8,16,2,3,2,1,50781.24,85392.71,90172546,96394919,,27,8,T,10,8
product,90001838,8,17,2,3,2,2,50781.24,91952.17,90172546,96394920,,27,7,T,10,8
product,90001838,8,18,2,3,2,3,50781.24,98511.63,90172546,96394921,,27,6,T,10,8
product,90001838,8,19,2,3,2,4,50781.24,105071.09,90172546,96394922,,27,5,T,10,8
product,90001838,8,20,2,4,2,0,50781.24,111630.55,90172547,96394933,17,27,4,T,10,9
product,90001838,8,21,2,4,2,1,50781.24,118190.01,90172547,96394934,17,27,3,T,10,9
product,90001838,8,22,2,4,2,2,50781.24,124749.47,90172547,96394935,17,27,2,T,10,9
product,90001838,8,23,2,4,2,3,50781.24,131308.93,90172547,96394936,17,27,1,P,10,9
product,90001838,8,24,2,4,2,4,50781.24,137868.39,90172547,96394937,17,27,0,P,10,9
product,90001838,9,-20,3,-4,0,0,58052.2,-150747.85,90172548,96394938,,28,44,P,11,1
product,90001838,9,-19,3,-4,0,1,58052.2,-144188.39,90172548,96394939,,28,43,P,11,1
product,90001838,9,-18,3,-4,0,2,58052.2,-137628.93,90172548,96394940,,28,42,P,11,1
product,90001838,9,-17,3,-4,0,3,58052.2,-131069.47,90172548,96394941,,28,41,T,11,1
product,90001838,9,-16,3,-4,0,4,58052.2,-124510.01,90172548,96394942,,28,40,T,11,1
product,90001838,9,-15,3,-3,0,0,58052.2,-117950.55,90172549,96394953,9,28,39,T,11,2
product,90001838,9,-14,3,-3,0,1,58052.2,-111391.09,90172549,96394954,9,28,38,T,11,2
product,90001838,9,-13,3,-3,0,2,58052.2,-104831.63,90172549,96394955,9,28,37,T,11,2
product,90001838,9,-12,3,-3,0,3,58052.2,-98272.17,90172549,96394956,9,28,36,T,11,2
product,90001838,9,-11,3,-3,0,4,58052.2,-91712.71,90172549,96394957,9,28,35,T,11,2
product,90001838,9,-10,3,-2,0,0,58052.2,-85153.25,90172550,96394968,,28,34,T,11,3
product,90001838,9,-9,3,-2,0,1,58052.2,-78593.79,90172550,96394969,,28,33,T,11,3
product,90001838,9,-8,3,-2,0,2,58052.2,-72034.33,90172550,96394970,,28,32,T,11,3
product,90001838,9,-7,3,-2,0,3,58052.2,-65474.87,90172550,96394971,,28,31,T,11,3
product,90001838,9,-6,3,-2,0,4,58052.2,-58915.41,90172550,96394972,,28,30,T,11,3
product,90001838,9,-5,3,-1,0,0,58052.2,-52355.95,90172551,96394983,4,28,29,T,11,4
product,90001838,9,-4,3,-1,0,1,58052.2,-45796.49,90172551,96394984,4,28,28,T,11,4
product,90001838,9,-3,3,-1,0,2,58052.2,-39237.03,90172551,96394985,4,28,27,T,11,4
product,90001838,9,-2,3,-1,0,3,58052.2,-32677.57,90172551,96394986,4,28,26,T,11,4
product,90001838,9,-1,3,-1,0,4,58052.2,-26118.11,90172551,96394987,4,28,25,T,11,4
product,90001838,9,0,3,0,0,0,58052.2,-19558.65,90172552,96394998,,28,24,T,11,5
product,90001838,9,1,3,0,0,1,58052.2,-12999.19,90172552,96394999,,28,23,T,11,5
product,90001838,9,2,3,0,0,2,58052.2,-6439.73,90172552,96395000,,28,22,T,11,5
product,90001838,9,3,3,0,0,3,58052.2,119.73,90172552,96395001,,28,21,T,11,5
product,90001838,9,4,3,0,0,4,58052.2,6679.19,90172552,96395002,,28,20,T,11,5
product,90001838,9,5,3,1,0,0,58052.2,13238.65,90172553,96395013,,28,19,T,11,6
product,90001838,9,6,3,1,0,1,58052.2,19798.11,90172553,96395014,,28,18,T,11,6
product,90001838,9,7,3,1,0,2,58052.2,26357.57,90172553,96395015,,28,17,T,11,6
product,90001838,9,8,3,1,0,3,58052.2,32917.03,90172553,96395016,,28,16,T,11,6
product,90001838,9,9,3,1,0,4,58052.2,39476.49,90172553,96395017,,28,15,T,11,6
product,90001838,9,10,3,2,0,0,58052.2,46035.95,90172554,96395028,,28,14,T,11,7
product,90001838,9,11,3,2,0,1,58052.2,52595.41,90172554,96395029,,28,13,T,11,7
product,90001838,9,12,3,2,0,2,58052.2,59154.87,90172554,96395030,,28,12,T,11,7
product,90001838,9,13,3,2,0,3,58052.2,65714.33,90172554,96395031,,28,11,T,11,7
product,90001838,9,14,3,2,0,4,58052.2,72273.79,90172554,96395032,,28,10,T,11,7
product,90001838,9,15,3,3,0,0,58052.2,78833.25,90172555,96395043,,28,9,T,11,8
product,90001838,9,16,3,3,0,1,58052.2,85392.71,90172555,96395044,,28,8,T,11,8
product,90001838,9,17,3,3,0,2,58052.2,91952.17,90172555,96395045,,28,7,T,11,8
product,90001838,9,18,3,3,0,3,58052.2,98511.63,90172555,96395046,,28,6,T,11,8
product,90001838,9,19,3,3,0,4,58052.2,105071.09,90172555,96395047,,28,5,T,11,8
product,90001838,9,20,3,4,0,0,58052.2,111630.55,90172556,96395058,,28,4,T,11,9
product,90001838,9,21,3,4,0,1,58052.2,118190.01,90172556,96395059,,28,3,T,11,9
product,90001838,9,22,3,4,0,2,58052.2,124749.47,90172556,96395060,,28,2,T,11,9
product,90001838,9,23,3,4,0,3,58052.2,131308.93,90172556,96395061,,28,1,P,11,9
product,90001838,9,24,3,4,0,4,58052.2,137868.39,90172556,96395062,,28,0,P,11,9
